,height,width,NumContours,NumEdges,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03,area,perimeter,aspectRatio,rectangularity,circularity,equiDiameter,x,y,MA,ma,angle,redMean,greenMean,blueMean,redVar,greenVar,blueVar,contrast,correlation,inverseDifferenceMoments,entropy
28,4128,2322,1,1849,767097.5,966196244.8333333,1539785317.3333333,1223560634228.9165,1935229400538.875,3571976401345.4165,1557850464995717.0,2446064949633905.5,4457367792906980.0,9137763690857104.0,6589931638.9140625,-4204363040.029785,481184391887.2788,116246693187.0,618028101296.0449,-24829779966964.5,36028722657062.0,0.011199013668408083,-0.007144948040766367,0.8177308775024367,0.00022555589868994148,0.0011991728967225095,-0.0481777432215895,0.06990728677753967,767097.5,7108.858199357986,0.13165769000598443,1.916940154282865,65.8793242040018,988.2807656063542,1206.9990234375,2070.12158203125,465.8431396484375,2989.522705078125,1.5937191247940063,167.92151778321949,168.39527632971442,166.44914313876703,44.88391194976954,41.276631265199605,47.218949931385175,18.165705243836054,0.9955285470733705,0.4910976236253194,9.346162929756236
29,4128,2322,2,1744,1113216.5,1276695913.6666665,2459223641.6666665,1478260492671.9165,2831232886079.458,6209335511801.583,1728033943245929.5,3291087418387774.0,7144163669335110.0,1.7118772063118952e+16,14077689081.452148,10864364674.779297,776626852046.4854,396069950457.75,519831498483.64453,-25033948039597.125,-29682815401620.0,0.011359836994716531,0.008766880064090639,0.6266905309474172,0.00030291641412821455,0.00039756990725899397,-0.019146097205462526,-0.02270157580068072,1113216.5,7501.201346874237,0.1315714691673771,1.4635940088922506,50.545443448195265,1190.5424266491602,1130.935302734375,2223.1748046875,477.6330871582031,3288.8740234375,179.5839080810547,165.48629274499396,167.03197434465744,162.2258811903665,48.64636508594172,42.13554217113931,55.7198914662761,22.947102524252976,0.9949593310836962,0.47402937418717983,9.843409550476185
30,4128,2322,1,1396,665039.5,785648819.8333333,1312014123.1666665,932063199891.5833,1543725249335.9583,2973986303991.25,1110460445391685.6,1824316762074235.5,3476834041210253.0,7426553205394850.0,3931760923.658325,-6231328386.95459,385597103968.09863,71784772308.125,231410218799.08008,-11917601709716.062,37924822483193.0,0.008889804700996191,-0.014089181276123248,0.8718441975756325,0.00019902779188784211,0.0006415993724988151,-0.033042299593880456,0.10514895337648032,665039.5,6656.618523478508,0.10577833912219767,1.595311255947955,66.62847871008744,920.1926918917039,1162.2191162109375,2004.91162109375,333.5882263183594,2976.018798828125,1.4062484502792358,169.35250817508964,169.1023509538022,167.80374276385635,42.34907120238873,39.17864788639997,44.286065311781655,17.09230273821644,0.9953376348061099,0.48831660782325015,9.428304442681966
31,4128,2322,13,16,3610.0,5625356.666666666,9283215.0,8766886781.666666,14465748212.333332,23873138515.333332,13664482300859.602,22544253955865.832,37200745882356.234,61396063420083.5,1059184.1012630463,-12283.05447769165,1093990.0632476807,-131232.0859375,27404.626950740814,494817.187087059,-29376.359375,0.08127501333346479,-0.0009425230375527852,0.0839458002353942,-0.00016759923317179697,3.499902047195043e-05,0.0006319413466879816,-3.751716106207404e-05,3610.0,232.62741672992706,0.9838709677419355,1.047645429362881,14.990447372420817,67.7967164138053,1560.0789794921875,2571.12841796875,76.20561218261719,82.78765106201172,75.96327209472656,167.4746722452577,171.68036995723415,158.16152896293625,72.04848361408466,64.06866291753943,84.38736015374545,39.104671668519025,0.9961055721928871,0.5831043314192861,9.376252320520969
32,4128,2322,5,56,6679.5,10259423.833333332,16468900.333333332,15762261436.25,25294735339.958332,40608745744.416664,24223145302164.75,38860845683628.68,62369408673118.0,100140295223566.4,4229039.817932129,-785071.5382232666,3209672.964202881,505384.37109375,2228543.0426483154,-1522586.2876167297,-591205.984375,0.09478811042912902,-0.017596298654917856,0.0719404045528746,0.00013859958243442178,0.0006111687515775894,-0.0004175630188708559,-0.00016213580643534793,6679.5,312.6101715564728,1.1341463414634145,1.141702223220301,14.630603991401653,92.22040738935455,1536.0377197265625,2465.31591796875,82.49312591552734,117.391357421875,61.84568405151367,168.78839809139407,172.87319346794064,161.0697485586136,76.55883528112736,68.41295899655621,86.94429085209735,37.38562064448872,0.9966308950505685,0.5724509538125921,9.571183294836747
33,4128,2322,12,92,9747.0,12006544.833333332,26865117.0,14796694121.0,33093742006.25,74055578769.16666,18243612639007.95,40785191081568.0,91227317629481.12,204163492797832.3,6797862.167198181,766556.0350112915,8742673.57939148,8553374.54296875,-7046336.008377075,-15281730.825248718,3105251.5625,0.0715534243107381,0.008068670396964949,0.09202425951721131,0.0009119270004964055,-0.0007512525060522885,-0.0016292777644489312,0.00033106965314704185,9747.0,376.166521191597,0.875,1.1260900789986663,14.51741578592266,111.40137271386574,1230.7669677734375,2755.625,107.78172302246094,124.80142211914062,144.3665771484375,164.1089906581135,166.92512177086047,156.1417307653787,67.28225448492704,60.63020349410701,78.12010345071656,36.794872628258915,0.9958579988152124,0.5827607324295507,9.571554020953934
34,4128,2322,6,62,7316.5,9353087.0,15077340.166666666,11961068417.583332,19272621282.625,31075000838.083332,15302001375639.4,24644514629469.6,39718391251434.47,64056410961866.055,4499507.644290924,-1577351.6164855957,4654839.12481308,1499261.669921875,28925.607851028442,-1672763.9791021347,997942.6015625,0.08405397182930034,-0.029466039135460847,0.08695567328647617,0.0003274303977300604,6.317191637227363e-06,-0.00036532233563636105,0.00021794510557880635,7316.5,331.2375888824463,0.9894736842105263,1.2205289414337457,14.996014527254356,96.51765190396428,1278.8612060546875,2060.068359375,81.37640380859375,130.03567504882812,42.470123291015625,168.7922885618853,171.75550764844527,162.3949482202592,66.34124206625741,59.54511759348977,76.76092574430487,27.73119786163074,0.9967468131169364,0.608185736909929,9.216123799829298
35,4128,2322,3,144,21730.0,30296266.0,65367250.33333333,42293191745.0,91125222069.5,196664375896.0,59115786162471.805,127194709348255.58,274127693555025.38,591774428923063.2,53719423.65826416,-10700792.315704346,29428075.444732666,241616104.6171875,-10582267.515930176,-115102548.18671417,72936342.375,0.11376584370130122,-0.02266190854564807,0.06232214725111848,0.003471175425174822,-0.00015203004370143968,-0.0016536196429197021,0.0010478392558118713,21730.0,602.5340518951416,1.2751677852348993,1.3028071790151863,16.707192070555784,166.3354902211043,1388.4552001953125,3007.3798828125,132.37380981445312,214.76502990722656,70.99528503417969,169.04253112292932,173.3883509771715,157.44559872203192,70.60531075708508,62.47526399366908,86.66010635346989,30.924678525333906,0.9967611212555613,0.6046948097943919,9.22892617686214
36,4128,2322,1,3066,2669671.5,3016696376.0,5420683398.166666,3618997319038.75,6168425830613.875,12594428752926.25,4560133009698185.0,7426413703913462.0,1.4431697456310014e+16,3.217814965583383e+16,210167047235.07178,43119416437.91797,1587902855204.4824,-4262436181668.0,-19294526454966.125,25040687344194.5,157188222714812.0,0.02948824812283847,0.006050025765509921,0.22279645646284532,-0.0003660271721890854,-0.0016568742981801275,0.0021503130105938175,0.01349818700141003,2669671.5,7829.737815618515,0.34672179562906086,1.4890086664220672,22.963422376620716,1843.6733238978209,1139.3590087890625,2010.70166015625,1123.7965087890625,3088.77099609375,177.89324951171875,169.3197987400597,172.54646937533803,165.60628440715368,75.68675246600372,67.96188140925759,81.77437458517358,30.555997964386606,0.9971508650174135,0.6070631656749873,9.17832086295716
37,4128,2322,7,48,5516.0,5579127.5,16639895.333333332,5645756381.166666,16830645173.0,50199127997.33333,5715990363781.75,17031965578053.516,50775533203159.05,151447114311757.97,2778922.6358013153,315649.55517196655,2225041.515991211,42559.3115234375,864794.028377533,165257.94148159027,-375716.0,0.09133304589961104,0.010374248976672207,0.0731289947731726,1.883362635347821e-05,0.0003826943392684416,7.313103079910562e-05,-0.00016626431457018753,5516.0,282.2253956794739,1.1081081081081081,1.100072516316171,14.440024286881,83.80447081605585,1011.755126953125,3016.884033203125,79.13115692138672,106.34318542480469,110.04342651367188,169.2537960542569,172.83671656434242,164.20903149183076,74.1532277795948,66.40627243917166,81.20878832918484,35.74783518791655,0.9965637203158595,0.5823553088491992,9.397028450027275
38,4128,2322,3,158,17625.5,21334125.0,44302436.666666664,25851477819.083332,53614014374.791664,111381620431.41666,31359737513550.402,64954125930757.35,134766276854749.36,280091024772988.62,28386870.42229843,-10207443.100028992,25579774.186447144,66734795.3359375,57956196.37068176,-111831158.09443283,38551591.90625,0.09137652194800654,-0.03285746665931011,0.0823405596531301,0.0016180752617794352,0.0014052262712751728,-0.0027114974953898205,0.0009347354232781675,17625.5,515.889390707016,1.0335570469798658,1.3018637769141301,15.099819207628503,149.80481833282136,1211.793212890625,2511.01953125,123.04203796386719,185.6458282470703,50.4174690246582,169.41667157005122,172.65582997816637,164.77465286123964,65.68475338460586,57.93784820340276,73.90452187799235,25.408756910487284,0.9968615714646887,0.6074014164764259,9.1762510478536
39,4128,2322,2,54,6661.5,9349305.5,12199773.5,13125419392.916666,17121090776.541666,22346125657.25,18432042352605.652,24034642205103.95,31358423253026.367,40937696325227.85,3823155.983505249,-1090336.1663208008,3639212.560028076,1006582.93359375,1971784.4888820648,-2297147.4100208282,-403570.4765625,0.08615449735322062,-0.02457063346635414,0.08200934783290817,0.0002779197959081258,0.000544414100851505,-0.0006342475299919315,-0.00011142670984928715,6661.5,313.9238797426224,1.0227272727272727,1.1889214140959243,14.793695454876595,92.09606521048164,1403.802490234375,1831.136474609375,80.38667297363281,117.19493103027344,48.5601921081543,169.41391628524593,174.17480670232158,163.28247323795313,75.26197202483027,66.34087442351971,84.29886668814137,27.4875232406402,0.9973829091613651,0.6143980750131244,9.066617658023427
40,4128,2322,3,2946,2963319.0,3368244835.0,6164366426.333333,4104027534461.5,7013783736955.0,14666555242716.166,5280641303578098.0,8529674342643572.0,1.6768429327436316e+16,3.834397099164204e+16,275525348735.2324,7080990289.973633,1843294082474.6953,-10534979240516.0,-23718175719729.0,68287162135074.0,165327031982448.0,0.03137651823958027,0.0008063752464429344,0.20991226638553545,-0.0006969276099060276,-0.0015690445266479975,0.0045174468413790156,0.0109369910107902,2963319.0,8124.681039690971,0.3749274521183981,1.5024477621207841,22.27584745237147,1942.4250138589798,1137.55078125,2060.4072265625,1214.826171875,3199.268310546875,178.94728088378906,166.33846842888047,171.5649986395716,160.80138840898317,78.37600427091151,69.43058410458445,85.62859795817872,34.51495459664963,0.996959263240658,0.5574944119500213,9.718156283073355
41,4128,2322,3,2729,1911835.0,2195419107.0,4187277443.6666665,2631225236184.833,4797059954826.75,9959920720998.166,3272273098766004.0,5734465051489434.0,1.140243545717226e+16,2.527453822155864e+16,110157751082.46924,-11319903338.79004,788997293903.4355,-2239095728801.0,-2414028831044.25,14736673932815.75,4338377170580.0,0.030137987267819914,-0.00309700497100743,0.21586125501240666,-0.000443043777745281,-0.0004776573145734061,0.002915905562506373,0.0008584228830479238,1911835.0,6650.319428086281,0.35236768802228413,1.5202483477915196,23.1331409329685,1560.1999631485542,1151.0762939453125,2175.221923828125,952.5153198242188,2573.205810546875,0.6106388568878174,168.36769228778985,171.5602211781143,163.80511852836702,66.73584498583475,59.6241054180093,74.13058102771882,21.35850710949683,0.9974524660371179,0.5965320661169179,9.384088618601542
42,4128,2322,2,3486,2366835.5,2900539569.1666665,4760653562.166666,3714570519689.9165,5838627422936.041,10850075554896.916,4944640151877311.0,7474468927375513.0,1.331021064968579e+16,2.7006783957683864e+16,159980522919.312,4481352303.477539,1274495697754.2598,351269583856.0,-8002945232580.1875,-4505057020582.75,55897084828828.0,0.028558208683656133,0.0007999685957536377,0.22751090844505792,4.0758703377041966e-05,-0.0009286020932890298,-0.0005227332260964169,0.006485880944117039,2366835.5,7663.71343255043,0.33464686268566235,1.538804027571836,24.814780569352582,1735.9575324537814,1222.43359375,1988.234130859375,1031.2747802734375,2941.7734375,179.8037872314453,165.52037074594875,170.80304783950618,158.6799318867723,72.00665449125701,62.2405809369215,83.29796082393975,25.22673517558038,0.9973507388230678,0.5947060793590335,9.2616943969427
43,4128,2322,3,146,18500.5,19812448.0,48617371.166666664,21250921980.25,52068942936.375,127785295278.75,22829838981378.3,55853572902396.93,136867453664017.42,335932205238752.44,33490248.529018402,3910200.1633987427,23949414.723007202,194685238.37890625,6629998.725082397,-183706877.4058838,-4451726.875,0.09784788405756424,0.011424364674349673,0.06997259375465183,0.0041819068840407096,0.00014241468711480523,-0.00394608785784822,-9.562464735101672e-05,18500.5,535.8061299324036,1.1798561151079137,1.232182913975298,15.517862159030283,153.4782336273547,1072.0550537109375,2625.0263671875,131.64219665527344,178.27842712402344,116.00618743896484,165.103937459521,168.7640225321996,157.58669517723962,69.53197923260244,61.67929267719866,81.2407600311172,25.275787165795503,0.9972384832670013,0.6059967584450888,9.310216240453524
44,4128,2322,3,96,11228.0,12099619.0,28128401.833333332,13054310242.333332,30316336218.833332,70475155981.16666,14100909636111.5,32713055496384.4,75967887263948.9,176593761043668.4,15409285.336450577,4353206.5217170715,7843040.52986145,-5326775.716796875,-3680141.5374450684,389857.3162651062,1594404.1875,0.12222996551170816,0.03453062691727561,0.062212786157201105,-0.00039875707471538467,-0.000275491695545351,2.9184326740106366e-05,0.00011935549449109718,11228.0,421.4213535785675,1.3725490196078431,1.2718204488778055,15.817238800498043,119.56560378422553,1077.1995849609375,2504.783935546875,91.31507110595703,168.74127197265625,115.5518798828125,162.27574276886406,168.95254744389695,153.03243880993398,80.45082417827535,70.00796233777814,92.43122808036934,36.07793057834351,0.9969743763607776,0.5877909904209432,9.410968195426316
45,4128,2322,7,90,10383.5,13646700.166666666,27811604.5,17946462519.25,36549007527.70833,74499294506.91666,23615497657703.05,48060950351069.414,97896546093473.28,199582344642628.47,11043302.328922272,-2889979.434486389,7519588.59236145,11326120.12109375,-15642458.211055756,147116.23734855652,9398899.90625,0.10242628647266269,-0.026804469590727447,0.06974395089235462,0.0010309123567369106,-0.001423788842702196,1.33906355696165e-05,0.0008554952578192167,10383.5,390.83556854724884,1.1826923076923077,1.2319545432657582,14.71107445867494,114.98122808857785,1313.8968505859375,2678.29296875,94.74842834472656,148.00726318359375,62.52436828613281,166.80020450243376,170.79177214159807,155.41565740406892,74.38875872242014,66.25916100473475,88.28096938353545,37.46754237477823,0.9964770056945641,0.5967680224429608,9.349854322547804
46,4128,2322,2,30,6208.0,7298841.666666666,4615868.0,8584517611.666666,5426601971.083333,3435278680.0,10100377887284.9,6382075981128.3,4038388451787.1333,2559039626235.4,3156517.1000699997,-345465.4877576828,3217244.203608513,5356787.228515625,-4744280.157101154,-8120380.324062824,3917596.6298828125,0.0819039279024633,-0.008963987681697367,0.08347964827788389,0.001764107823228697,-0.001562395776367246,-0.0026742197974589247,0.0012901507131441014,6208.0,306.08326065540314,0.9879518072289156,1.0963273195876289,15.091327714794371,88.90596770586264,1173.3345947265625,742.7322998046875,89.60502624511719,106.7316665649414,53.036399841308594,166.91130632841242,173.64527173931188,156.1888310080858,73.63271090587457,62.59366649283291,88.10876427290657,32.7192825171517,0.9966889226183265,0.5928806232679871,9.34995269952291
47,4128,2322,3,20,3586.5,3724485.833333333,11179517.5,3868857898.083333,11609678779.458332,34848836079.416664,4019944816250.95,12059750261971.95,36189874181174.5,108634178918835.11,1077409.389427662,44162.90958404541,1042538.9715881348,16416.4609375,214600.40488624573,6914.355325460434,-77351.875,0.08376046615687914,0.0034333336333450524,0.08104955377576882,2.1310932312974026e-05,0.00027858225474290677,8.975829741241316e-06,-0.00010041388205914145,3586.5,230.87005698680878,1.0163934426229508,1.054509967935313,14.861559518497792,67.57568813702648,1038.813720703125,3117.739990234375,73.98322296142578,82.38127136230469,136.65744018554688,167.83985462612424,173.09791495569843,160.08516719915337,74.93322546126021,65.67111017053797,85.99567840232336,30.08456495627143,0.9971164240149952,0.6063945302341668,9.172780308728
48,4128,2322,6,86,8578.5,12772339.833333332,25214865.0,19026266558.75,37539687709.95833,74118346579.58333,28356991320180.953,55917624279381.75,110340423921499.9,217880604340794.88,9810905.879062653,-2169797.9535980225,4058887.3032073975,-12666047.5234375,2790866.310771942,4492198.403772354,-3180124.46875,0.1333172657929526,-0.029484691226542434,0.055154922908815074,-0.0018582867238416503,0.00040945921004383767,0.0006590684772930073,-0.00046656883842468607,8578.5,374.7523066997528,1.4880952380952381,1.2239902080783354,16.371077854728167,104.51069531158328,1490.3614501953125,2939.339599609375,76.85234069824219,168.005126953125,72.59093475341797,169.91960796710268,175.2723467055933,161.26993830916277,75.38166442171314,64.89905879043285,88.37595114318965,34.83692365886007,0.9966912836493786,0.6277225626700722,9.042778716116148
49,4128,2322,18,26,4400.0,4334632.333333333,14545858.0,4271825337.6666665,14329937700.166666,48088402696.666664,4211493462603.3003,14122477331834.5,47375159264997.06,158984834830985.0,1589550.1260356903,177154.05863761902,1587933.9021224976,-278702.62060546875,-67693.337266922,423431.76304626465,104930.96875,0.08210486188200879,0.009150519557728255,0.08202137924186453,-0.00021702479823373244,-5.2712575253888645e-05,0.00032972489724434977,8.17093943069726e-05,4400.0,253.2548327445984,1.0,1.0820454545454545,14.576820524657842,74.84820637019111,985.5198974609375,3305.733642578125,75.27195739746094,93.4225082397461,137.31170654296875,161.10169786471167,165.949940825538,150.48516027181861,77.96785816240308,68.94938743891497,90.15877039337344,51.29875555143614,0.9955800828155831,0.585016979097252,9.527435365953878
50,4128,2322,7,284,40230.0,55359509.0,87834292.33333333,76289472129.0,120932551888.08333,192010994449.3333,105284450521277.5,166743812256452.44,264510115949949.1,420278811725094.94,110619612.94032288,65952411.677734375,242092890.85809326,-48952918.796875,-756055502.8747864,542444316.5473633,3446744441.5,0.06834898497220579,0.04075028175224276,0.14958290776215563,-0.00015080075299485764,-0.0023290488481904742,0.001671013974315771,0.010617786843635985,40230.0,1114.499563574791,0.6591639871382636,1.5847626149639573,30.875199532895838,226.32372143612255,1375.8204345703125,2176.492431640625,175.90724182128906,318.9463806152344,161.7642822265625,166.70070293668917,169.2830732244323,159.32849118893094,75.22007256241778,69.03419766032587,85.2293245349199,36.16241316052598,0.9967246501030684,0.6122870485169292,9.191606487918522
51,4128,2322,1,3548,3391627.0,4201746649.0,7346186141.166666,5659846903248.5,9144415722414.25,17801586746585.0,8137558536137431.0,1.2388154387458016e+16,2.2239819086109516e+16,4.6629493220058376e+16,454476471186.62305,43529038360.46875,1889916382871.8965,-256364879953.0,21203403785643.0,-2397494909061.0,-115365494704072.0,0.03950892711131088,0.0037841026166193195,0.16429578504339487,-1.2101475337044512e-05,0.0010008877503829572,-0.000113171607273237,-0.005445725206834944,3391627.0,8215.503533959389,0.45677190911773385,1.5468009896135395,19.900330524700742,2078.0648732394006,1236.5760498046875,2158.129150390625,1452.360595703125,3057.47314453125,178.1583251953125,168.72782063544525,173.95450942367913,142.8720437807557,67.0815122431495,58.431488427361174,99.84211348994621,33.87243400091161,0.9962264248872525,0.5641229579632187,9.613152939322376
52,4128,2322,2,2769,2154502.0,2691325585.333333,4680508502.0,3568130176379.0,5926734914481.166,10917002689708.332,4983880719358642.0,7977213365754422.0,1.3968546314873162e+16,2.6844008983200244e+16,206224081016.9126,80013823573.48047,748917518613.4414,11486947343539.0,25793442304836.438,-16225765631404.5,-126378387928036.0,0.04442685534911182,0.017237378623774016,0.16133930675693714,0.0016859216056232416,0.0037856638813252214,-0.0023814306819426928,-0.01854836174656553,2154502.0,6699.990563511848,0.5020872865275142,1.6180560519321867,20.83538263187865,1656.259987324151,1231.8360595703125,2151.92333984375,1187.817138671875,2486.53564453125,171.28683471679688,171.57754368811302,170.3939471995206,153.3513066372213,43.5225961196315,41.05579488722242,74.69244506376052,28.155268222315527,0.9935848523415541,0.46271747503980476,10.103740038988926
53,4128,2322,1,2998,2907828.0,3405888249.6666665,6023531705.833333,4300899054039.6665,7157254200871.916,14005211966892.832,5777257742486987.0,9146782299963790.0,1.6775577231736738e+16,3.529423974951766e+16,311641515692.32666,101996510804.8418,1527536460920.875,9649099896781.0,-1413277942104.25,-51052577717586.75,-45940941307948.0,0.03685682152695058,0.012062793324420678,0.18065673500206456,0.0006692139991883818,-9.801799066416872e-05,-0.0035407551034537,-0.0031862372022313816,2907828.0,7839.65159881115,0.41942468295700586,1.5076366277510225,21.136097867804498,1924.1521766451215,1174.5626220703125,2067.758544921875,1272.1793212890625,3016.630126953125,175.03919982910156,170.1985656869913,173.1579809990719,143.5583416169234,51.563486814984635,45.75228724739709,91.6182523718156,30.518120922506746,0.9948409955138534,0.5752098455020929,9.507251288503682
54,4128,2322,3,10,27.5,63046.33333333333,78200.83333333333,144539727.41666666,179282765.79166666,222377147.25,331371296104.2,411022847219.9,509820552572.89996,632366732407.4501,85.7156565785408,9.236111134290695,44.194444477558136,4.70843505859375,6.734078109264374,-1.006323409077595,-4.337158203125,0.11334301696335973,0.012213039516417447,0.058438934846357864,0.0011872573043997404,0.0016980341289894272,-0.00025374987721985454,-0.0010936378420679201,27.5,19.899494767189026,1.3333333333333333,1.7454545454545454,14.399632435977578,5.917270272703197,2292.531494140625,2843.731689453125,5.306360244750977,7.4509172439575195,106.24913787841797,168.08596102581308,170.4260103267365,138.79830866617925,50.439044623519834,44.84264673567243,91.11212204700607,33.326025512118605,0.9941760746052323,0.541886733064582,9.94456438820969
55,4128,2322,7,28,204.5,157053.66666666666,268664.8333333333,120619545.58333333,206330783.79166666,352965147.4166666,92640765356.8,158464532337.73334,271071254178.76666,463720520153.45,4121.556710138917,-742.7579122185707,2836.071787595749,-6.1195220947265625,283.05592070985585,-107.13371624564752,-182.4053955078125,0.09855409066514229,-0.017760723865079014,0.06781575403293258,-1.0232558266587893e-05,0.0004733026789562889,-0.0001791401316688384,-0.00030500320266546897,204.5,54.870057225227356,1.1875,1.4865525672371638,14.722362737895965,16.13621662281282,767.985595703125,1313.7978515625,14.194601058959961,18.70016098022461,64.30591583251953,171.3619322715315,170.2333950533822,145.7685269690323,54.71357967536287,51.65284105661175,90.47887793416419,32.93084418713667,0.9951363230318859,0.6022681645154643,9.58377453469913
56,4128,2322,1,3098,3561055.0,4409083530.666666,7899740495.166666,6000340865223.166,9876955307696.666,19470678679919.332,8781861755256266.0,1.3569089550332028e+16,2.450284607899056e+16,5.172009480411767e+16,541279553225.44824,95973066821.45312,1946124891512.2227,12242186205099.0,20452347473067.5,-30381670472579.5,-107543933390976.0,0.042683916267812226,0.007568189715944836,0.15346641383554005,0.0005115784921486332,0.0008546660625709024,-0.001269594246397364,-0.004494063589800106,3561055.0,8532.116673707962,0.4962786543614171,1.5724140739191055,20.442541587750092,2129.336997043182,1235.881591796875,2216.133544921875,1534.238037109375,2997.18212890625,175.52392578125,172.22552042645674,177.5038065913173,143.11576546631812,70.29990599969426,60.24144634830216,102.21883438233058,37.68839530609766,0.9960436849342942,0.569142842262551,9.771400826834654
